row_id,question_group_id,question,original_question,bloom_level,legacy_bloom_level,source_document,source_paragraph,quality_flags,split
pone-row-708a79fd2ddfe670,pone-question-b257e0be8248b801,Design a poster for this book.,Design a poster for this book.,create,synthesis,pone.0230442.s002.docx,498,none,test
pone-row-52210f671768a27e,pone-question-aedecf73ce7b9871,Design a testing scenario to assess the susceptibility of an alloy to be used in a given environment?,Design a testing scenario to assess the susceptibility of an alloy to be used in a given environment?,create,synthesis,pone.0230442.s002.docx,499,none,train
pone-row-d152015bb5dde71a,pone-question-b4fff646b888562e,Design and make an animal that moves.,Design and make an animal that moves.,create,synthesis,pone.0230442.s002.docx,500,none,train
pone-row-4a01feadbff87bf7,pone-question-0a49a7dea4146500,Design costumes for the characters.,Design costumes for the characters.,create,synthesis,pone.0230442.s002.docx,501,none,train
pone-row-2c744ade61750977,pone-question-efc1ef315250ffac,Design the architecture of the software system based on the requirements defined in the Software Requirement Specification document,Design the architecture of the software system based on the requirements defined in the Software Requirement Specification document,create,synthesis,pone.0230442.s002.docx,502,none,train
pone-row-6aefa3e51a7552dc,pone-question-7833641b871c4c21,Develop a hypothesis.,Develop a hypothesis.,create,synthesis,pone.0230442.s002.docx,503,very_short,train
pone-row-8503d5f1eb96254f,pone-question-4e85b33f8a8f981c,Develop a plan for a new Olympic Bid System.,Develop a plan for a new Olympic Bid System.,create,synthesis,pone.0230442.s002.docx,504,none,test
pone-row-7bf11f873d827c63,pone-question-c8c20dcf0d822c81,Develop a SQA Plan for a software development project which is defined in the attached document.,Develop a SQA Plan for a software development project which is defined in the attached document.,create,synthesis,pone.0230442.s002.docx,505,none,train
pone-row-53d7bded43cb3daa,pone-question-5936d025accade58,"Develop a way to teach the concept of ""adjectives"".","Develop a way to teach the concept of ""adjectives"".",create,synthesis,pone.0230442.s002.docx,506,none,validation
pone-row-8dc3a77e3bb374db,pone-question-6a47c1895a243629,Develop one plausible ending for all three short stories below.,Develop one plausible ending for all three short stories below.,create,synthesis,pone.0230442.s002.docx,507,missing_context,train
pone-row-8daf5f277309c122,pone-question-1feb946eb55259dc,Devise a new economic system based on the ones that already exist.,Devise a new economic system based on the ones that already exist.,create,synthesis,pone.0230442.s002.docx,508,none,train
pone-row-7ed1eafae2a22c35,pone-question-e340bd146f3d2218,Devise plans to market or make artwork more valuable.,Devise plans to market or make artwork more valuable.,create,synthesis,pone.0230442.s002.docx,509,none,train
pone-row-14b0547cb1a15954,pone-question-984e9e7a089969c7,Draw a painting that uses various principles of perspective to achieve its effect.,Draw a painting that uses various principles of perspective to achieve its effect.,create,synthesis,pone.0230442.s002.docx,510,none,test
pone-row-ad9c3d81026f4c43,pone-question-757e93a9d6aeec63,"Explain how the biological concept of symbiotic relationships could be used to help solve socially created problems like water pollution, overflowing garbage landfills, or homelessness.","Explain how the biological concept of symbiotic relationships could be used to help solve socially created problems like water pollution, overflowing garbage landfills, or homelessness.",create,synthesis,pone.0230442.s002.docx,511,none,validation
pone-row-083628f330999133,pone-question-b6cacbff7a7e7539,Explain why it is likely that a matriarchal family system would be found in a matrilocal or matrilineal society.,Explain why it is likely that a matriarchal family system would be found in a matrilocal or matrilineal society.,create,synthesis,pone.0230442.s002.docx,512,none,validation
pone-row-c71b2be4d6cee1c9,pone-question-bcf45dedb2c2797e,"Following the identification of the forms of corrosion that were involved in a failure, recommend a solution to avoid this failure?","Following the identification of the forms of corrosion that were involved in a failure, recommend a solution to avoid this failure?",create,synthesis,pone.0230442.s002.docx,513,missing_context,validation
pone-row-52ece4ae90f886c0,pone-question-cd97dc4537cf5d60,Given two opposing theories design an experiment to compare them.,Given two opposing theories design an experiment to compare them.,create,synthesis,pone.0230442.s002.docx,514,none,validation
pone-row-aab17ff61e84ec04,pone-question-685593fa8d2e0670,How could we determine the number of pennies in a jar without counting them?,How could we determine the number of pennies in a jar without counting them?,create,synthesis,pone.0230442.s002.docx,515,none,train
pone-row-05127489f6d81271,pone-question-2c7a496b131a0a1d,How could you re-write this story with a city setting?,How could you re-write this story with a city setting?,create,synthesis,pone.0230442.s002.docx,516,missing_context,test
pone-row-2501766c9766cec1,pone-question-9106127c929786f3,"how do the clauses and expressions given in the article which replace GOTO statements, lead to the three traditional control statements","how do the clauses and expressions given in the article which replace GOTO statements, lead to the three traditional control statements",create,synthesis,pone.0230442.s002.docx,517,missing_context,train
pone-row-e32fd4f115c687b2,pone-question-4b71b7342ec91e78,How many ways can you . . .?,How many ways can you . . .?,create,synthesis,pone.0230442.s002.docx,518,none,test
pone-row-06179f798155ccd0,pone-question-95153e138491fb1c,How would the U.S.A. be different if the South had won the Civil War?,How would the U.S.A. be different if the South had won the Civil War?,create,synthesis,pone.0230442.s002.docx,519,none,validation
pone-row-d6c3400fe559e3e9,pone-question-4f9b1c1e78c1c735,How would you change the story to create a different ending?,How would you change the story to create a different ending?,create,synthesis,pone.0230442.s002.docx,520,missing_context,validation
pone-row-b451e14e72c0de47,pone-question-3f3d99705262e295,How would you create/design a new...?,How would you create/design a new...?,create,synthesis,pone.0230442.s002.docx,521,placeholder,train
pone-row-7ff8fdc21954e015,pone-question-bdea7c1156746154,How would you restructure the school day to reflect children's developmental needs?,How would you restructure the school day to reflect children's developmental needs?,create,synthesis,pone.0230442.s002.docx,522,none,train
pone-row-c1aad39885931076,pone-question-19f0e5852da84e7d,Identify one problem in the book and give an alternate solution one not given by the author.,Identify one problem in the book and give an alternate solution one not given by the author.,create,synthesis,pone.0230442.s002.docx,523,none,train
pone-row-d3d4b6b390f99cd6,pone-question-53b6ebcf90eb1999,If you had access to all resources how would you deal with . . .?,If you had access to all resources how would you deal with . . .?,create,synthesis,pone.0230442.s002.docx,524,none,train
pone-row-ca6972121ae008f8,pone-question-255db9d5baafd924,Integrate training from several sources to solve a problem.,Integrate training from several sources to solve a problem.,create,synthesis,pone.0230442.s002.docx,525,none,train
pone-row-88ef3136e50421ac,pone-question-25e97c9ffccaca2a,Invent a machine to do a specific task.,Invent a machine to do a specific task.,create,synthesis,pone.0230442.s002.docx,526,none,test
pone-row-4eb7d1dbdf596fb5,pone-question-5df60bb18b49a6ed,Justify your choice of data structure.,Justify your choice of data structure.,create,synthesis,pone.0230442.s002.docx,527,none,train
pone-row-4f3311b1a9351f93,pone-question-7687d913c73c4494,Make a radio announcement that advertise the book. Write it out.,Make a radio announcement that advertise the book. Write it out.,create,synthesis,pone.0230442.s002.docx,528,none,validation
pone-row-134a07c5e810a423,pone-question-6671957fc763da5e,Make up a new language code and write material using it.,Make up a new language code and write material using it.,create,synthesis,pone.0230442.s002.docx,529,none,test
pone-row-9f662b1cf7293e88,pone-question-82272c398400f312,Name one character. Rewrite the story from this character's point of view.,Name one character. Rewrite the story from this character's point of view.,create,synthesis,pone.0230442.s002.docx,530,missing_context,train
pone-row-cbe7e0e4a377106e,pone-question-d8e1a2d44009eb44,Organize this book into three or more sections and give your own subtitle for each section.,Organize this book into three or more sections and give your own subtitle for each section.,create,synthesis,pone.0230442.s002.docx,531,none,train
pone-row-5ad8bd92ef894606,pone-question-de659a9f61d627dc,Plan a research paper on a given historical topic,Plan a research paper on a given historical topic,create,synthesis,pone.0230442.s002.docx,532,none,train
pone-row-89e76adbce252ccd,pone-question-0348db171da9dabc,Predict the differences of a planet with no seasonal changes.,Predict the differences of a planet with no seasonal changes.,create,synthesis,pone.0230442.s002.docx,533,none,train
pone-row-507cc5c4b3960670,pone-question-626d7d9254265781,Prepare a book jacket that illustrates the kind of book as well as the story.,Prepare a book jacket that illustrates the kind of book as well as the story.,create,synthesis,pone.0230442.s002.docx,534,missing_context,train
pone-row-a6be675746002b22,pone-question-f515848ae93ba474,Pretend you are a librarian recommending this book to someone. Write a paragraph telling what you would say.,Pretend you are a librarian recommending this book to someone. Write a paragraph telling what  you would say.,create,synthesis,pone.0230442.s002.docx,535,none,train
pone-row-530f221c8db2aa5f,pone-question-1b34327fd4de9b25,Revise and process to improve the outcome.,Revise and process to improve the outcome.,create,synthesis,pone.0230442.s002.docx,536,none,train
pone-row-09e1c103e432b41c,pone-question-a112d9697c94009a,Revise how to complete a complex task in order to improve the outcome.,Revise how to complete a complex task in order to improve the outcome.,create,synthesis,pone.0230442.s002.docx,537,none,train
pone-row-34220fbbbc6db903,pone-question-4b59ce00a3dedea3,Revises and process to improve the outcome.,Revises and process to improve the outcome.,create,synthesis,pone.0230442.s002.docx,538,none,train
pone-row-ef0811f5ac49111b,pone-question-a4e58c0dc026d557,"structure, sorts the list in ascending order, displays the list on the screen and stores the list","structure, sorts the list in ascending order, displays the list on the screen and stores the list",create,synthesis,pone.0230442.s002.docx,539,none,validation
pone-row-b32cd2103b454209,pone-question-fd3642ae486c726a,Suppose Phillip wasn't rescued shortly after Timothy's death. How long could he have survived?,Suppose Phillip wasn't rescued shortly after Timothy's death. How long could he have survived?,create,synthesis,pone.0230442.s002.docx,540,none,train
pone-row-21d261fc73322d00,pone-question-f8ca8d4641cdb66d,"Using information from the book about one of the main characters, rewrite the ending of the book.","Using information from the book about one of the main characters, rewrite the ending of the book.",create,synthesis,pone.0230442.s002.docx,541,none,test
pone-row-1682b62aa393a819,pone-question-668a22f1d415a544,What ideas can you add to...?,What ideas can you add to...?,create,synthesis,pone.0230442.s002.docx,542,placeholder,train
pone-row-d281a7874bd7ebb8,pone-question-266c972f9b8b3b91,What might happen if you combined...?,What might happen if you combined...?,create,synthesis,pone.0230442.s002.docx,543,placeholder,test
pone-row-5d0650c56e8a9bc0,pone-question-5db3867ca4868fc7,What solutions would you suggest for...?,What solutions would you suggest for...?,create,synthesis,pone.0230442.s002.docx,544,placeholder,train
pone-row-e92901b02c973e26,pone-question-2c968dbfda07ecfa,What would happen if . . .?,What would happen if . . .?,create,synthesis,pone.0230442.s002.docx,545,none,test
pone-row-c899fca567bf88d2,pone-question-8fc7e944017f5518,What would you predict/infer from...?,What would you predict/infer from...?,create,synthesis,pone.0230442.s002.docx,546,placeholder,train
pone-row-057cc088465a96f9,pone-question-33f5448e2944830e,Why don’t you devise your own way to deal with . . .?,Why don’t you devise your own way to deal with . . .?,create,synthesis,pone.0230442.s002.docx,547,none,train
pone-row-35a3c1a53fd587a6,pone-question-69a015246aefb5a9,Why not compose a song about . . .?,Why not compose a song about . . .?,create,synthesis,pone.0230442.s002.docx,548,none,train
pone-row-13c415eb60bfd49e,pone-question-b0644c74d5a26e32,"Write a C program that accepts integer inputs from the screen, computes the total and average values; and displays the values on the screen.","Write a C program that accepts integer inputs from the screen, computes the total and average values; and displays the values on the screen.",create,synthesis,pone.0230442.s002.docx,549,none,train
pone-row-713175bde8b10f1c,pone-question-d77b79ea53298a77,Write a letter to the editor on a social issue of concern to you.,Write a letter to the editor on a social issue of concern to you.,create,synthesis,pone.0230442.s002.docx,550,none,train
pone-row-32bdb1107156008f,pone-question-9e1da754d34a7c59,Write a logically organized argument in favor of a given position.,Write a logically organized argument in favor of a given position.,create,synthesis,pone.0230442.s002.docx,551,none,train
pone-row-fc64acc180cf9f8e,pone-question-9628196e9299004e,Write a poem about this book.,Write a poem about this book.,create,synthesis,pone.0230442.s002.docx,552,none,train
pone-row-a406a21baa7eb1fb,pone-question-e0fc327f04a3aff1,Write a set of rules to prevent what happened in the story.,Write a set of rules to prevent what happened in the story.,create,synthesis,pone.0230442.s002.docx,553,missing_context,train
pone-row-915f782b5ab00fa8,pone-question-9ef1c220241d82dc,Write a short story relating a personal experience in the style of a picaresque novel.,Write a short story relating a personal experience in the style of a picaresque novel.,create,synthesis,pone.0230442.s002.docx,554,missing_context,train
pone-row-865b96af44761b1a,pone-question-aef212a8a0763eba,Write a song about 'Old MacDonald' who had a bulldozer instead of a farm.,Write a song about 'Old MacDonald' who had a bulldozer instead of a farm.,create,synthesis,pone.0230442.s002.docx,555,none,train
pone-row-d08707eeb3da3534,pone-question-92d28802cdc8f403,Write an essay in not more than 250 words about India and Technological Advancement. Use active voice as much as possible.,Write an essay in not more than 250 words about India and Technological Advancement. Use active voice as much as possible.,create,synthesis,pone.0230442.s002.docx,556,none,train
pone-row-1783f7dd58a3a026,pone-question-cfd5b49e7af17b71,How do you combine the results of various individual tests to determine whether a student can progress to a next semester / phase / year?,How do you combine the results of various individual tests to determine whether a student can progress to a next semester / phase / year?,create,synthesis,pone.0230442.s002.docx,557,none,train
pone-row-b5770f6cadba6909,pone-question-d4ea33e07efff7fd,How can we combine and abstract facts about a software system to create new knowledge?, How can we combine and abstract facts about a software system to create new knowledge?,create,synthesis,pone.0230442.s002.docx,558,none,test
pone-row-8546007cd86d9c74,pone-question-9b6a8e53d5355b3c,How to combine virtual symmetry and symbolic model checking effectively,How to combine virtual symmetry and symbolic model checking effectively,create,synthesis,pone.0230442.s002.docx,559,none,train
pone-row-0467276eec093eda,pone-question-5eaab52930cbdc60,How do we efficiently combine multiple subject graphs to construct an aig with choice,How do we efficiently combine multiple subject graphs to construct an aig with choice,create,synthesis,pone.0230442.s002.docx,560,none,train
pone-row-567edc2bb38ae42e,pone-question-7499d4a57c550aeb,how do we devise a way to enforce the laws,how do we devise a way to enforce the laws,create,synthesis,pone.0230442.s002.docx,561,none,train
pone-row-310d88489d2ef096,pone-question-491377480eaa8a14,can you devise an explicit formula for,can you devise an explicit formula for,create,synthesis,pone.0230442.s002.docx,562,none,train
pone-row-0a2e932d9715a088,pone-question-9b11749b0b0a7e53,Do you devise a systematic approach in order to get larger progressions,Do you devise a systematic approach in order to get larger progressions,create,synthesis,pone.0230442.s002.docx,563,none,train
pone-row-3e2ca51aa087e9cd,pone-question-ca0c8c5d676eb5c1,Develop and execute a program for this exercise,Develop and execute a program for this exercise,create,synthesis,pone.0230442.s002.docx,564,none,train
pone-row-c1195be4db9fae3d,pone-question-ddf37f7f1f56d0a2,Develop a network based on the following information: Activity Immediate predecessors, Develop a network based on the following information: Activity Immediate predecessors,create,synthesis,pone.0230442.s002.docx,565,missing_context,train
pone-row-efb8edeb72774329,pone-question-7b67d4a3f4c7a1e2,How could we develop a coherent measure of success for organisations engaged in this type of activity with young people?,How could we develop a coherent measure of success for organisations engaged in this type of activity with young people?,create,synthesis,pone.0230442.s002.docx,566,none,train
pone-row-d35e6c6c4dfd0cc0,pone-question-6c2b7f5f783ed0ed,"After designing an experiment, examining the results, and drawing conclusions, determines in what ways the experiment could be conducted more effectively in order to draw more productive conclusions in the future.","After designing an experiment, examining the results, and drawing conclusions, determines in what ways the experiment could be conducted more effectively in order to draw more productive conclusions in the future.",evaluate,evaluation,pone.0230442.s002.docx,572,none,train
pone-row-28fa277927ec93f7,pone-question-a90df08d9f8737c7,"After examining the videotape of a play in a football game, determine the degree to which the defensive team performed effectively and","After examining the videotape of a play in a football game, determine the degree to which the defensive team performed effectively and",evaluate,evaluation,pone.0230442.s002.docx,573,none,test
pone-row-d7482fb8c3c4da48,pone-question-7b49ef4035c3eb10,"After solving a problem, determine the degree to which the problem was solved as efficiently as possible","After solving a problem, determine the degree to which the problem was solved as efficiently as possible ",evaluate,evaluation,pone.0230442.s002.docx,574,none,train
pone-row-c021aa06d7d4798e,pone-question-db9bdcc9e5a75117,Appraise data in support of a hypothesis.,Appraise data in support of a hypothesis.,evaluate,evaluation,pone.0230442.s002.docx,575,none,train
pone-row-ac0909be82c796a5,pone-question-baff3e8a8e13b84a,Appraise the speech's effectiveness based upon the class' criteria.,Appraise the speech's effectiveness based upon the class' criteria.,evaluate,evaluation,pone.0230442.s002.docx,576,none,train
pone-row-4fbab6cd9a418e8c,pone-question-e193bca5e3efca18,Are there students who should not use the Cornell method?,Are there students who should not use the Cornell method?,evaluate,evaluation,pone.0230442.s002.docx,577,none,train
pone-row-18fb0fcf5bfddfb8,pone-question-97461c1731b8f4b9,Are you a . . . person?,Are you a . . . person?,evaluate,evaluation,pone.0230442.s002.docx,578,none,train
pone-row-bd0094d19f6c5128,pone-question-735490a6f48ac147,Assess the appropriateness of an author's conclusions based on the evidence given.,Assess the appropriateness of an author's conclusions based on the evidence given.,evaluate,evaluation,pone.0230442.s002.docx,579,none,train
pone-row-e1ac20b607347853,pone-question-6b7b339a88491822,Assess the importance of understanding seasonal patters.,Assess the importance of understanding seasonal patters.,evaluate,evaluation,pone.0230442.s002.docx,580,none,train
pone-row-66156ce0dd5bf940,pone-question-c42888de2e7a2218,Assess the relative effectiveness of different graphical representations of the same data or biological concept.,Assess the relative effectiveness of different graphical representations of the same data or biological concept.,evaluate,evaluation,pone.0230442.s002.docx,581,none,train
pone-row-59ca33db7b8f3645,pone-question-e121dc812938906b,Assess the strengths and weaknesses of the current Olympics and recommend action that should be taken in future Olympics: What can be,Assess the strengths and weaknesses of the current Olympics and recommend action that should be taken in future Olympics: What can be,evaluate,evaluation,pone.0230442.s002.docx,582,none,train
pone-row-93b4697ac36b661e,pone-question-c5438ecb124bab05,"Award the contract to the best proposal. Rank the principles of ""good sportsmanship"" in order of importance to you.","Award the contract to the best proposal. Rank the principles of ""good sportsmanship"" in order of importance to you.",evaluate,evaluation,pone.0230442.s002.docx,583,none,train
pone-row-1bf84c766e471cfb,pone-question-f3aa739d0b74456e,Can you defend the idea that Simon's incident with the pig's head is the most mystical in the story?,Can you defend the idea that Simon's incident with the pig's head is the most mystical in the story?,evaluate,evaluation,pone.0230442.s002.docx,584,missing_context,train
pone-row-c8f7ead5a5221983,pone-question-611c75315a539fab,Can you defend your position about . . .?,Can you defend your position about . . .?,evaluate,evaluation,pone.0230442.s002.docx,585,none,train
pone-row-41cf21d29668d3c6,pone-question-53a6b03ef0b6bc35,Choose a paint schedule for the maintenance of an outdoor structure? (level 2),Choose a paint schedule for the maintenance of an outdoor structure? (level 2) ,evaluate,evaluation,pone.0230442.s002.docx,586,none,train
pone-row-293c3ffdfc3914af,pone-question-f23596a8b831aeab,Choose and illustrate the two most important events in the story.,Choose and illustrate the two most important events in the story.,evaluate,evaluation,pone.0230442.s002.docx,587,missing_context,train
pone-row-f8997c63b5667306,pone-question-2c91d28ae0aef395,Conclude and support which economic system leads to a higher standard of living.,Conclude and support which economic system leads to a higher standard of living.,evaluate,evaluation,pone.0230442.s002.docx,588,none,validation
pone-row-6ce1e879f6aebeb8,pone-question-8d415db448ebaca7,Construct a poster that will advertise your new food product in an exciting and irresistible way.,Construct a poster that will advertise your new food product in an exciting and irresistible way.,evaluate,evaluation,pone.0230442.s002.docx,589,none,train
pone-row-686eccb71174da02,pone-question-4f085fc35b017bb9,Critique an experimental design or a research proposal.,Critique an experimental design or a research proposal.,evaluate,evaluation,pone.0230442.s002.docx,590,none,train
pone-row-0819ec069b1a5d90,pone-question-b21721255c24cb66,"Critique the other student's (or your own) speech, based on the criteria we have studied this semester.","Critique the other student's (or your own) speech, based on the criteria we have studied this semester.",evaluate,evaluation,pone.0230442.s002.docx,591,none,train
pone-row-ea3fe0a30f185f31,pone-question-ac714d27e49cb0a9,Decide whether you are in favor of building on a floodplain; defend your position in a debate.,Decide whether you are in favor of building on a floodplain; defend your position in a debate.,evaluate,evaluation,pone.0230442.s002.docx,592,none,train
pone-row-7606c0fb4d57feb1,pone-question-38f1c16672318b93,Decide whether you could have survived on the island blind and alone. Write about things that would have been challenging making sure to,Decide whether you could have survived on the island blind and alone. Write about things that would have been challenging making sure to,evaluate,evaluation,pone.0230442.s002.docx,593,none,validation
pone-row-1b485d229ae2b29e,pone-question-29fb6deab153d7b7,Decide whether you learned enough about electricity from this book.,Decide whether you learned enough about electricity from this book.,evaluate,evaluation,pone.0230442.s002.docx,594,none,train
pone-row-5d307c405832183f,pone-question-390d0c0241028131,Decide which candidate would best fill the position of principal.,Decide which candidate would best fill the position of principal.,evaluate,evaluation,pone.0230442.s002.docx,595,none,train
pone-row-7bb450c645a701b3,pone-question-38a9860f3f1c6bc7,Decide which course of action was most effective,Decide which course of action was most effective ,evaluate,evaluation,pone.0230442.s002.docx,596,none,test
pone-row-5d801d2728c13434,pone-question-1d4678c578d51917,Decide which method of solving a problem was most effective,Decide which method of solving a problem was most effective ,evaluate,evaluation,pone.0230442.s002.docx,597,none,test
pone-row-1d9f768718d84adc,pone-question-52e11d96dde5a84b,Defend the following claim: The Cornell method works so well that it could turn even a poor lecture into a valuable learning experience.,Defend the following claim: The Cornell method works so well that it could turn even a poor lecture into a valuable learning experience.,evaluate,evaluation,pone.0230442.s002.docx,598,missing_context,train
pone-row-906bd03f5e6fdfdb,pone-question-117c244c6944ed37,Defend your use of a specific strategy in solving the problem.,Defend your use of a specific strategy in solving the problem.,evaluate,evaluation,pone.0230442.s002.docx,599,none,validation
pone-row-2cf3668587133a2e,pone-question-4e6fa9fa87abae4e,Describe the economic consequence of a neolocal society. Support your description with information you have learned from this course.,Describe the economic consequence of a neolocal society. Support your description with information you have learned from this course.,evaluate,evaluation,pone.0230442.s002.docx,600,none,train
pone-row-052b0d2304282736,pone-question-056867c79b1660a5,Design a healthy menu that you think most people would enjoy using the healthy eating guide.,Design a healthy menu that you think most people would enjoy using the healthy eating guide.,evaluate,evaluation,pone.0230442.s002.docx,601,none,train
pone-row-ab19c8752eed8550,pone-question-6bb8e35e60f83133,Determine if a character’s actions were heroic,Determine if a character’s actions were heroic ,evaluate,evaluation,pone.0230442.s002.docx,602,none,train
pone-row-f14a7b9583b3be31,pone-question-68800965e590d96c,Do you agree...?,Do you agree...?,evaluate,evaluation,pone.0230442.s002.docx,603,placeholder|very_short,train
pone-row-9613a481020f1a55,pone-question-18303c87bf67ee76,Do you think . . . is a good or a bad thing?,Do you think . . . is a good or a bad thing?,evaluate,evaluation,pone.0230442.s002.docx,604,none,train
pone-row-1f91ff30a7f3b7fd,pone-question-9b639faa9988ccfd,Establish criteria for making this choice and defend your final selection.,Establish criteria for making this choice and defend your final selection.,evaluate,evaluation,pone.0230442.s002.docx,605,none,validation
pone-row-d2d58ecdef996001,pone-question-f48a6137690887c6,"Evaluate a work of art, giving the reasons for your evaluation.","Evaluate a work of art, giving the reasons for your evaluation.",evaluate,evaluation,pone.0230442.s002.docx,606,none,validation
pone-row-feef7984f60750c6,pone-question-cdea0eb2fbe69c47,Evaluate appropriate and inappropriate actions of characters.,Evaluate appropriate and inappropriate actions of characters.,evaluate,evaluation,pone.0230442.s002.docx,607,none,train
pone-row-874d8355e9a08bf2,pone-question-7d50a763388e6365,Evaluate board games and justify why rules are important.,Evaluate board games and justify why rules are important.,evaluate,evaluation,pone.0230442.s002.docx,608,none,validation
pone-row-279fdde68113c5ad,pone-question-e302c958eb28759d,Evaluate the corrosion monitoring needs of a chemical processing plant,Evaluate the corrosion monitoring needs of a chemical processing plant ,evaluate,evaluation,pone.0230442.s002.docx,609,none,train
pone-row-b8d82f6705d15e17,pone-question-d03b7a71eb5d1cab,Evaluate the level of galvanic coupling between two metals using basic kinetic information? (level 4),Evaluate the level of galvanic coupling between two metals using basic kinetic information? (level 4) ,evaluate,evaluation,pone.0230442.s002.docx,610,none,train
pone-row-b08fff7d349a82ee,pone-question-93f5aa616ef34b6c,Evaluate two Internet sources of information about the Egyptians. Which would be a better choice for your purpose and why?,Evaluate two Internet sources of information about the Egyptians. Which would be a better choice for your purpose and why?,evaluate,evaluation,pone.0230442.s002.docx,611,none,validation
pone-row-0d86ff539d18e06c,pone-question-4ea80933433305ce,Evaluate whether their model is a true representation of the local environment.,Evaluate whether their model is a true representation of the local environment.,evaluate,evaluation,pone.0230442.s002.docx,612,none,train
pone-row-79ec8baa4600fe67,pone-question-06c27c4be888d32a,Evaluate your own or a peer's essay in terms of the principles of composition discussed during the semester.,Evaluate your own or a peer's essay in terms of the principles of composition discussed during the semester.,evaluate,evaluation,pone.0230442.s002.docx,613,none,train
pone-row-1b5bfa6268ae5379,pone-question-c94bde026f28e559,Examine the stated positions of both major political candidates with regard to a particular issue and state good reasons (based on principles discussed in class) for why one candidates position is more likely to be effective than the other's.,Examine the stated positions of both major political candidates with regard to a particular issue and state good reasons (based on principles discussed in class) for why one candidates position is more likely to be effective than the other's.,evaluate,evaluation,pone.0230442.s002.docx,614,none,train
pone-row-114a3f65b3994e79,pone-question-c3dfa3f457c5495b,Explain and justify a new budget.,Explain and justify a new budget.,evaluate,evaluation,pone.0230442.s002.docx,615,none,train
pone-row-56c478a246fb9399,pone-question-0fad863f05457677,Explain choices made in making recommendations to an end user.,Explain choices made in making recommendations to an end user.,evaluate,evaluation,pone.0230442.s002.docx,616,none,train
pone-row-51f84b8373202e76,pone-question-d8a364b765d4170f,"Given an argument on any position, enumerate the logical fallacies in that argument.","Given an argument on any position, enumerate the logical fallacies in that argument.",evaluate,evaluation,pone.0230442.s002.docx,617,none,test
pone-row-684d9b99fdf7a980,pone-question-867e68ffd1252a8e,"Given the data available on a research question, take a position and defend it.","Given the data available on a research question, take a position and defend it.",evaluate,evaluation,pone.0230442.s002.docx,618,none,test
pone-row-d5b5bef0e634973d,pone-question-27a2071b1454fe2c,"Given the data we've looked at on this topic, evaluate how appropriate this conclusion is and defend your answer.","Given the data we've looked at on this topic, evaluate how appropriate this conclusion is and defend your answer.",evaluate,evaluation,pone.0230442.s002.docx,619,none,train
pone-row-f974ef6e50b1f793,pone-question-ae209828cbd4e41c,"Given the two solutions to the stated programming problem, rate the solutions in terms of efficiency and readability.","Given the two solutions to the stated programming problem, rate the solutions in  terms of efficiency and readability.",evaluate,evaluation,pone.0230442.s002.docx,620,none,train
pone-row-2a13b58441aebc56,pone-question-48144e2b090f2a56,"Given three possible approaches to implement the defined system, discuss the possible advantages and disadvantages of each approach.","Given three possible approaches to implement the defined system, discuss the possible advantages and disadvantages of each approach.",evaluate,evaluation,pone.0230442.s002.docx,621,none,train
pone-row-62109ef25e4efa49,pone-question-b9b1870b3ad3c74f,"Given two possible solutions, A and B, to solving the given software development problem, decide on the best solution. Give your justification.","Given two possible solutions, A and B, to solving the given software development problem, decide on the best solution. Give your justification.",evaluate,evaluation,pone.0230442.s002.docx,622,none,train
pone-row-9b0ca72de549e9d2,pone-question-dfa7c6d38d4a82af,How effective are . . .?,How effective are . . .?,evaluate,evaluation,pone.0230442.s002.docx,623,very_short,test
pone-row-0ead02d5f687356a,pone-question-45b793d6256f62c0,How would you decide about...?,How would you decide about...?,evaluate,evaluation,pone.0230442.s002.docx,624,placeholder,train
pone-row-5bfb6b926eddb669,pone-question-7624674c5f14426a,How would you feel if . . .?,How would you feel if . . .?,evaluate,evaluation,pone.0230442.s002.docx,625,none,test
pone-row-efafdb8a02490a4d,pone-question-879c07dbb25348f6,How would you have handled . . .?,How would you have handled . . .?,evaluate,evaluation,pone.0230442.s002.docx,626,none,test
pone-row-4ef977383d3cd05e,pone-question-f6d65be9ebe59b2f,"improved, reformed or rejected?","improved, reformed or rejected?",evaluate,evaluation,pone.0230442.s002.docx,627,none,validation
pone-row-c5e53634696a3544,pone-question-d1ef0fae53414b59,"In a given clinical situation, select the most reasonable intervention and predict the main effects and possible side effects.","In a given clinical situation, select the most reasonable intervention and predict the main effects and possible side effects.",evaluate,evaluation,pone.0230442.s002.docx,628,none,validation
pone-row-a1fc748026ac5078,pone-question-6c7c27d550c51c90,Is there a better solution to . . .?,Is there a better solution to . . .?,evaluate,evaluation,pone.0230442.s002.docx,629,none,test
pone-row-0c88063384c61867,pone-question-c8171a67663df8bb,Judge aesthetic qualities and relationship to future values.,Judge aesthetic qualities and relationship to future values.,evaluate,evaluation,pone.0230442.s002.docx,630,none,test
pone-row-e03268a1b6a64a41,pone-question-6d088d0a13f461bf,judge the difficulty level for yourself.,judge the difficulty level for yourself.,evaluate,evaluation,pone.0230442.s002.docx,631,none,train
pone-row-6989c1acf3052813,pone-question-578880c93b4b868f,Judge the value of . . .?,Judge the value of . . .?,evaluate,evaluation,pone.0230442.s002.docx,632,none,train
